,Gas Meter Temperature_x,Line Pressure_x,Position_x,Tubing Pressure_x,Reservoir Pressure_x,Junction pressure,Gas Meter Flow Rate_x,pred_gas_flow_x,date,Gas Meter Temperature_y,Line Pressure_y,Position_y,Tubing Pressure_y,Reservoir Pressure_y,Gas Meter Flow Rate_y,pred_gas_flow_y,actual_combined_gas_flow,pred_combined_gas_flow
1724,100.51,550.13,58.14,680.06,1220.6434,519.2356,15991.381,16003.304,2023-04-08 01:07:00,91.23,545.16003,43.84,847.27,1691.3473,13704.03,13818.127,29695.41,29821.43
1725,100.66,549.56,59.68,680.34,1220.6434,518.91675,15993.961,15889.404,2023-04-08 01:17:00,91.270004,544.22003,44.26,849.73,1691.3473,13713.801,13792.119,29707.762,29681.523
1726,100.7,550.69,59.68,677.81,1220.6434,519.71,15960.81,15932.276,2023-04-08 01:27:00,91.23,545.16003,44.34,849.73,1691.3473,13716.221,13817.422,29677.031,29749.7
1727,100.75,550.41,58.49,680.63,1220.6434,520.3158,15888.261,15907.779,2023-04-08 01:37:00,91.31,546.68,44.25,848.91003,1691.3473,13752.681,13823.804,29640.941,29731.582
1728,100.71,551.25,57.71,679.22003,1220.6434,520.45917,15976.05,15870.949,2023-04-08 01:47:00,91.21,546.09,43.49,849.49,1691.3473,13749.65,13821.814,29725.7,29692.764
1729,100.78,552.66003,59.66,682.03,1220.6434,521.21436,15924.189,15833.511,2023-04-08 01:57:00,91.3,546.20996,43.42,849.61,1691.3473,13719.8,13844.706,29643.988,29678.217
1730,100.82,551.81,59.57,677.81,1220.6434,521.43243,15997.24,15920.17,2023-04-08 02:07:00,91.31,547.73,43.79,849.49,1691.3473,13713.19,13837.679,29710.43,29757.848
1731,100.869995,550.41,59.23,677.81,1220.6434,520.8392,15954.4795,15882.573,2023-04-08 02:17:00,91.42,547.5,43.71,848.43994,1691.3473,13746.461,13829.664,29700.941,29712.238
1732,100.84,546.19,59.09,679.22003,1220.6434,518.646,15968.67,15945.106,2023-04-08 02:27:00,91.31,547.27,44.050003,850.31,1691.3473,13754.101,13813.663,29722.77,29758.77
1733,100.8,552.66003,58.7,676.97003,1220.6434,521.6324,15946.29,15889.109,2023-04-08 02:37:00,91.159996,547.27,43.55,850.43,1691.3473,13738.34,13827.814,29684.629,29716.924
1734,100.86001,554.91,59.289997,684.0,1220.6434,523.23224,16004.75,15875.585,2023-04-08 02:47:00,91.3,548.55005,43.760002,849.14,1691.3473,13714.36,13840.449,29719.11,29716.035
1735,100.86001,552.94,59.23,682.59,1220.6434,522.48505,15842.279,15871.021,2023-04-08 02:57:00,91.450005,548.67,44.25,849.96,1691.3473,13738.351,13829.886,29580.629,29700.906
1736,100.77,554.63,59.55,682.03,1220.6434,523.11523,16036.279,15912.855,2023-04-08 03:07:00,91.28,548.55005,43.41,849.96,1691.3473,13715.0205,13809.382,29751.3,29722.238
1737,100.740005,552.66003,59.070004,678.94,1220.6434,522.14935,16054.0,15801.801,2023-04-08 03:17:00,91.28,547.85,43.510002,849.37994,1691.3473,13723.41,13829.909,29777.41,29631.71
1738,100.73,552.66003,59.010002,683.72003,1220.6434,521.59174,15990.159,15927.003,2023-04-08 03:27:00,91.159996,547.38,43.55,848.91003,1691.3473,13734.301,13816.947,29724.46,29743.95
1739,100.73,552.38,57.899998,681.47003,1220.6434,521.4767,15907.84,15932.793,2023-04-08 03:37:00,91.23,547.5,44.3,848.79,1691.3473,13729.1,13825.987,29636.94,29758.781
1740,100.73,552.38,59.600002,679.5,1220.6434,521.5772,15931.45,15919.227,2023-04-08 03:47:00,91.189995,547.5,44.370003,849.14,1691.3473,13713.44,13829.451,29644.89,29748.678
1741,100.69,552.38,57.75,680.63,1220.6434,521.4489,16087.2295,15821.925,2023-04-08 03:57:00,91.12,546.91,43.98,849.37994,1691.3473,13759.86,13824.106,29847.09,29646.031
1742,100.58,549.0,59.09,677.53,1220.6434,518.3468,16048.141,15880.1045,2023-04-08 04:07:00,91.08,543.75,43.579998,847.15,1691.3473,13711.181,13844.056,29759.32,29724.16
1743,100.479996,547.59,58.84,675.0,1220.6434,517.04004,15928.391,16006.004,2023-04-08 04:17:00,91.08,543.16,44.16,847.37994,1691.3473,13764.471,13875.721,29692.861,29881.725
1744,99.87,545.63,59.61,675.0,1220.6434,515.0496,16077.969,15971.6045,2023-04-08 04:27:00,90.81,540.59,43.670002,847.85,1691.3473,13710.32,13849.472,29788.29,29821.076
1745,100.01,545.06,59.66,673.59,1220.6434,514.565,16143.12,15894.439,2023-04-08 04:37:00,90.72,539.88,43.73,845.74,1691.3473,13716.4,13897.858,29859.52,29792.297
1746,100.3,545.63,58.280003,677.53,1220.6434,514.76056,16039.351,15978.815,2023-04-08 04:47:00,90.740005,540.12,44.24,845.27,1691.3473,13779.689,13865.551,29819.04,29844.367
1747,100.29,545.91003,59.640003,678.94,1220.6434,515.2155,16102.33,16044.689,2023-04-08 04:57:00,90.78999,541.05,44.319996,847.37994,1691.3473,13737.391,13852.977,29839.72,29897.666
1748,100.32,546.75,58.260002,673.59,1220.6434,516.19476,16015.56,15962.074,2023-04-08 05:07:00,90.84,542.11,44.2,847.62,1691.3473,13773.39,13887.155,29788.95,29849.23
1749,100.34,547.88,59.65,678.38,1220.6434,516.6604,16189.2295,16010.363,2023-04-08 05:17:00,90.87,542.11,43.780003,846.21,1691.3473,13707.32,13869.3545,29896.55,29879.719
1750,100.37,548.44,57.72,678.38,1220.6434,517.00446,16039.59,15911.8125,2023-04-08 05:27:00,90.920006,542.11,43.63,846.68,1691.3473,13736.05,13889.979,29775.64,29801.791
1751,100.37,548.44,58.48,676.69,1219.6466,517.0372,15979.109,16019.105,2023-04-08 05:37:00,90.88,542.58,43.760002,846.8,1689.3524,13702.42,13847.255,29681.53,29866.36
1752,100.37,547.31,58.16,675.28,1219.6466,517.049,15959.92,15909.769,2023-04-08 05:47:00,90.93,543.16,44.33,846.8,1689.3524,13693.98,13863.511,29653.9,29773.28
1753,100.4,548.16,57.870003,675.84,1219.6466,517.6081,16182.74,15855.618,2023-04-08 05:57:00,90.96,543.16,44.17,847.27,1689.3524,13729.73,13839.459,29912.47,29695.078
1754,100.37,549.27997,57.95,678.38,1219.6466,518.6297,16027.801,15828.079,2023-04-08 06:07:00,90.88,544.1,44.34,847.73,1689.3524,13704.86,13824.372,29732.66,29652.451
1755,100.4,548.44,59.04,677.25,1219.6466,517.47644,16025.09,16022.56,2023-04-08 06:17:00,90.89,543.51996,44.180004,846.33,1689.3524,13712.49,13859.981,29737.58,29882.541
1756,100.38,549.27997,59.65,677.81,1219.6466,518.19116,16115.3,15907.817,2023-04-08 06:27:00,90.97,543.51996,44.17,847.15,1689.3524,13705.891,13839.637,29821.191,29747.453
1757,100.409996,549.56,58.29,677.81,1219.6466,518.4216,16043.64,15884.33,2023-04-08 06:37:00,90.89,543.75,43.44,847.03,1689.3524,13722.99,13843.084,29766.629,29727.414
1758,100.4,549.83997,58.100002,675.28,1219.6466,518.3274,15946.68,15958.048,2023-04-08 06:47:00,90.88,543.63,44.17,846.56,1689.3524,13705.03,13841.77,29651.71,29799.816
1759,100.42,548.16,57.78,677.25,1219.6466,517.3331,15982.631,15897.536,2023-04-08 06:57:00,90.9,542.93,44.23,846.56,1689.3524,13734.78,13857.029,29717.41,29754.566
1760,100.42,547.88,57.79,680.34,1219.6466,517.71735,15899.801,15814.842,2023-04-08 07:07:00,90.939995,543.51996,43.469997,846.91003,1689.3524,13682.71,13841.793,29582.512,29656.635
1761,100.37,549.0,57.71,674.44,1219.6466,517.3862,16058.23,15856.281,2023-04-08 07:17:00,90.96,542.11,43.66,845.98,1689.3524,13698.65,13872.908,29756.88,29729.19
1762,100.37,548.44,58.210003,678.94,1219.6466,517.8643,16055.12,15788.327,2023-04-08 07:27:00,90.97,543.05,43.879997,845.16,1689.3524,13730.87,13840.621,29785.99,29628.95
1763,100.34,546.19,58.52,675.0,1219.6466,516.174,16007.31,15933.46,2023-04-08 07:37:00,90.98,542.34,44.34,845.27,1689.3524,13742.811,13854.23,29750.121,29787.691
1764,100.39,548.44,57.79,677.81,1219.6466,517.3613,16048.829,15901.933,2023-04-08 07:47:00,90.88,542.81,44.36,846.56,1689.3524,13693.09,13861.883,29741.918,29763.816
1765,100.42,547.88,57.739998,674.44,1219.6466,517.0045,16134.18,15881.315,2023-04-08 07:57:00,90.83,542.46,44.34,846.33,1689.3524,13694.54,13871.941,29828.719,29753.258
1766,100.39,547.59,57.78,676.41003,1219.6466,516.6559,16110.78,15905.351,2023-04-08 08:07:00,90.920006,541.99,44.07,845.86,1689.3524,13692.28,13847.612,29803.06,29752.963
1767,100.350006,547.59,58.550003,678.66003,1219.6466,516.6123,16071.09,15972.343,2023-04-08 08:17:00,90.950005,542.23,43.510002,845.62994,1689.3524,13695.161,13849.753,29766.25,29822.096
1768,100.38,547.31,59.23,676.97003,1219.6466,516.3011,16019.95,15973.954,2023-04-08 08:27:00,90.96,541.76,44.26,844.92,1689.3524,13692.221,13854.462,29712.172,29828.416
1769,100.37,547.03,59.670002,675.28,1219.6466,516.3055,16031.069,15958.127,2023-04-08 08:37:00,90.93,541.88,43.43,845.51,1689.3524,13695.1,13852.277,29726.168,29810.404
1770,100.38,546.75,59.09,676.97003,1219.6466,516.22217,16018.909,15904.907,2023-04-08 08:47:00,90.86,541.76,44.33,845.04,1689.3524,13687.02,13852.042,29705.93,29756.95
1771,100.35999,547.59,58.16,675.84,1219.6466,516.8055,16006.93,15899.316,2023-04-08 08:57:00,90.93,542.23,43.86,846.56,1689.3524,13688.66,13843.683,29695.59,29743.0
1772,100.31,547.88,59.670002,680.06,1219.6466,516.7369,16005.2,15894.492,2023-04-08 09:07:00,90.99,541.76,43.79,844.8,1689.3524,13728.681,13852.652,29733.88,29747.145
1773,100.34,547.59,59.579998,675.84,1219.6466,516.68787,15981.61,15902.779,2023-04-08 09:17:00,90.939995,541.88,43.989998,845.16,1689.3524,13706.15,13849.97,29687.762,29752.75
1774,100.3,547.88,59.1,672.47003,1219.6466,517.03516,16026.49,15904.765,2023-04-08 09:27:00,90.939995,542.46,44.23,847.03,1689.3524,13734.99,13860.829,29761.48,29765.594
1775,100.37,546.19,58.620003,676.69,1219.6466,516.2493,15930.23,15871.823,2023-04-08 09:37:00,90.88,542.23,43.670002,844.8,1689.3524,13674.7,13861.118,29604.93,29732.941
1776,100.32,546.75,57.88,678.38,1219.6466,516.189,16051.221,15882.981,2023-04-08 09:47:00,90.93,541.88,43.920002,844.22,1689.3524,13742.431,13885.361,29793.652,29768.344
1777,100.34,547.88,59.520004,676.41003,1219.6466,517.16235,16032.67,15841.538,2023-04-08 09:57:00,90.909996,542.23,43.879997,846.09,1689.3524,13657.15,13832.932,29689.82,29674.469
1778,100.33,545.91003,59.260002,677.53,1219.6466,516.0368,16052.5,15930.696,2023-04-08 10:07:00,90.9,542.46,43.449997,844.92,1689.3524,13676.551,13883.04,29729.05,29813.736
1779,100.350006,547.59,57.75,676.13,1219.6466,516.63855,15992.78,15892.335,2023-04-08 10:17:00,91.03,541.76,43.8,844.57,1689.3524,13697.261,13836.048,29690.041,29728.383
1780,100.29,546.47003,59.289997,674.72003,1219.6466,514.88556,16209.931,15937.986,2023-04-08 10:27:00,90.82,539.41,43.89,843.87,1689.3524,13712.11,13859.989,29922.041,29797.977
1781,100.31,546.47003,59.66,673.88,1219.6466,515.8442,16131.84,15903.782,2023-04-08 10:37:00,90.93,541.17,43.84,843.87,1689.3524,13753.17,13866.988,29885.01,29770.77
1782,100.29,545.91003,59.420002,674.72003,1219.6466,515.4498,16090.239,16064.593,2023-04-08 10:47:00,90.98,541.76,43.56,843.52,1689.3524,13682.241,13877.545,29772.48,29942.137
1783,100.32,546.19,58.04,673.31,1219.6466,515.5859,15986.37,15987.237,2023-04-08 10:57:00,90.97,541.64,43.86,845.39,1689.3524,13680.04,13892.095,29666.41,29879.332
1784,100.3,547.03,59.05,676.97003,1219.6466,515.8231,16128.359,15953.089,2023-04-08 11:07:00,90.87,540.94,44.34,844.92,1689.3524,13707.04,13850.52,29835.398,29803.61
1785,100.31,545.91003,59.62,673.03,1219.6466,515.22876,16146.551,15903.305,2023-04-08 11:17:00,90.87,540.35,43.579998,844.22,1689.3524,13717.371,13856.877,29863.922,29760.182
1786,100.28001,545.34,59.66,674.72003,1219.6466,514.7769,16083.31,16006.377,2023-04-08 11:27:00,90.9,540.59,44.23,844.1,1689.3524,13663.331,13874.513,29746.64,29880.89
1787,100.3,545.06,59.02,673.03,1219.6466,513.95447,16040.6,16017.759,2023-04-08 11:37:00,90.85,539.3,44.13,844.22,1689.3524,13730.791,13885.525,29771.39,29903.285
1788,100.29,545.34,57.93,673.88,1219.6466,514.82434,16108.31,15947.773,2023-04-08 11:47:00,90.82,540.35,44.25,844.1,1689.3524,13699.45,13846.291,29807.76,29794.064
1789,100.29,545.91003,58.210003,673.31,1219.6466,514.55975,16041.06,15919.311,2023-04-08 11:57:00,90.939995,539.41,43.66,843.4,1689.3524,13691.15,13899.939,29732.21,29819.25
1790,100.3,545.63,58.75,674.72003,1219.6466,514.48846,16017.8,15975.45,2023-04-08 12:07:00,90.770004,539.64996,43.879997,843.87,1689.3524,13659.84,13872.841,29677.64,29848.291
1791,100.3,543.38,57.89,676.41003,1219.6466,513.62256,15954.44,15912.582,2023-04-08 12:17:00,90.939995,539.64996,44.03,843.98,1689.3524,13664.101,13871.136,29618.541,29783.719
1792,100.28001,544.22003,57.72,675.0,1219.6466,513.9291,16100.37,15893.895,2023-04-08 12:27:00,90.88,539.3,44.14,842.81,1689.3524,13682.7,13858.478,29783.07,29752.371
1793,100.28001,543.66003,59.08,672.75,1219.6466,513.8424,16068.96,15878.857,2023-04-08 12:37:00,90.78999,539.41,43.68,844.1,1689.3524,13670.15,13851.2295,29739.11,29730.086
1794,100.31,545.06,59.44,673.31,1219.6466,514.16144,16024.069,15988.426,2023-04-08 12:47:00,90.82,539.41,43.749996,843.52,1689.3524,13716.5,13866.78,29740.57,29855.207
1795,100.29,543.94,58.280003,674.44,1219.6466,514.0357,16189.5,15945.352,2023-04-08 12:57:00,90.770004,540.0,44.11,844.45,1689.3524,13677.341,13849.733,29866.84,29795.086
1796,100.27,543.08997,57.72,672.75,1219.6466,513.3029,16159.7,15911.088,2023-04-08 13:07:00,90.81,539.3,44.14,843.16,1689.3524,13715.961,13891.316,29875.66,29802.404
1797,100.27,545.06,58.84,675.0,1219.6466,513.713,16030.311,16038.934,2023-04-08 13:17:00,90.81,538.83,44.180004,843.98,1689.3524,13736.22,13863.108,29766.531,29902.043
1798,100.259995,544.78,59.399998,672.19,1219.6466,513.6878,16033.74,16036.841,2023-04-08 13:27:00,90.8,539.06,43.44,844.1,1689.3524,13719.2705,13885.829,29753.012,29922.67
1799,100.259995,543.94,58.430004,672.75,1219.6466,513.4032,15995.819,15923.219,2023-04-08 13:37:00,90.83,538.83,44.3,844.22,1689.3524,13687.301,13899.485,29683.121,29822.703
1800,100.28001,545.34,58.960003,672.19,1219.6466,514.1661,16182.13,15932.041,2023-04-08 13:47:00,90.83,539.06,44.28,842.7,1689.3524,13674.96,13896.392,29857.09,29828.434
1801,100.27,544.5,58.72,672.47003,1219.6466,513.8088,16103.62,15901.336,2023-04-08 13:57:00,90.81,538.83,43.98,842.7,1689.3524,13686.04,13877.203,29789.66,29778.54
1802,100.31,543.94,57.83,675.28,1219.6466,512.93884,16136.11,16021.141,2023-04-08 14:07:00,90.75,538.24,44.09,843.87,1689.3524,13675.05,13864.33,29811.16,29885.47
1803,100.259995,543.38,59.05,674.44,1219.6466,513.28296,16161.409,15984.592,2023-04-08 14:17:00,90.85,539.18,43.640003,843.87,1689.3524,13637.98,13869.202,29799.39,29853.793
1804,100.259995,542.52997,59.370003,671.06,1219.6466,512.4541,16195.879,16030.793,2023-04-08 14:27:00,90.84,538.36,44.0,843.05,1689.3524,13730.78,13871.21,29926.66,29902.004
1805,100.28001,543.38,58.320004,671.91003,1219.6466,512.91736,16059.66,16027.654,2023-04-08 14:37:00,90.759995,538.48,43.43,842.81,1689.3524,13596.681,13846.925,29656.34,29874.578
1806,100.259995,544.22003,59.2,674.16003,1219.6466,513.1678,15966.7295,16055.736,2023-04-08 14:48:00,90.759995,538.71,43.59,843.98,1689.3524,13651.59,13897.052,29618.32,29952.79
1807,100.259995,543.08997,59.35,676.69,1219.6466,513.5153,16103.21,15948.499,2023-04-08 14:57:00,90.85,539.41,43.449997,843.87,1689.3524,13687.101,13811.795,29790.31,29760.293
1808,100.29,542.52997,59.179996,674.16003,1219.6466,513.04596,16026.95,15888.413,2023-04-08 15:07:00,90.83,538.83,43.8,843.4,1689.3524,13763.79,13851.6045,29790.74,29740.018
1809,100.23,542.25,57.89,672.47003,1219.6466,512.42596,15975.631,15976.127,2023-04-08 15:17:00,90.82,538.48,44.3,842.46,1689.3524,13696.23,13881.457,29671.861,29857.584
1810,100.21001,541.97,59.070004,675.28,1219.6466,512.4697,16036.499,15926.5205,2023-04-08 15:27:00,90.770004,538.83,44.33,844.92,1689.3524,13736.74,13912.327,29773.238,29838.848
1811,100.259995,543.66003,58.82,673.31,1219.6466,512.6884,16087.379,15886.446,2023-04-08 15:37:00,90.740005,537.3,43.66,843.05,1689.3524,13696.141,13886.836,29783.52,29773.281
1812,100.27,542.25,57.88,675.56,1219.6466,512.2845,16070.409,15914.501,2023-04-08 15:47:00,90.759995,538.13,44.319996,842.93,1689.3524,13750.1,13910.315,29820.508,29824.816
1813,100.259995,542.81,59.629997,675.84,1219.6466,512.28326,15932.89,15977.215,2023-04-08 15:57:00,90.8,537.66,44.11,842.93,1689.3524,13717.53,13887.491,29650.42,29864.707
1814,100.24,543.08997,58.86,671.91003,1219.6466,512.68774,16043.2295,15965.877,2023-04-08 16:07:00,90.83,538.36,43.63,844.1,1689.3524,13743.971,13911.865,29787.2,29877.742
1815,100.24,541.69,57.86,668.81,1219.6466,509.60178,16059.751,15860.885,2023-04-08 16:17:00,90.75,532.85004,44.34,841.76,1689.3524,13733.95,13929.613,29793.701,29790.498
1816,100.27,542.25,59.670002,678.94,1219.6466,511.84647,16016.641,15934.338,2023-04-08 16:27:00,90.740005,537.3,44.350002,843.52,1689.3524,13762.751,13914.734,29779.39,29849.072
1817,100.27,542.52997,58.06,674.16003,1219.6466,512.07916,16107.14,15938.979,2023-04-08 16:37:00,90.740005,537.54,43.480003,845.04,1689.3524,13722.62,13898.107,29829.76,29837.086
1818,100.22,542.81,58.0,671.34,1219.6466,512.8715,16098.93,15914.312,2023-04-08 16:47:00,90.78999,538.83,43.82,844.8,1689.3524,13730.32,13912.575,29829.25,29826.887
1819,100.23,543.08997,59.15,674.44,1219.6466,512.2616,16045.05,15987.837,2023-04-08 16:57:00,90.78999,537.54,44.09,843.16,1689.3524,13652.42,13903.132,29697.469,29890.969
1820,100.29,545.06,59.289997,677.25,1219.6466,513.4305,16059.04,15967.814,2023-04-08 17:07:00,90.78,538.13,43.54,842.81,1689.3524,13679.7705,13906.512,29738.81,29874.326
1821,100.259995,545.34,58.57,671.91003,1219.6466,514.26996,16048.63,15934.904,2023-04-08 17:17:00,90.78999,539.06,43.55,843.16,1689.3524,13720.38,13850.693,29769.01,29785.598
1822,100.37,545.63,59.61,673.59,1219.6466,513.9664,16060.28,15957.862,2023-04-08 17:27:00,90.9,538.36,43.480003,843.16,1689.3524,13570.19,13873.373,29630.47,29831.234
1823,100.39,544.78,57.7,675.56,1219.6466,513.8327,16201.22,15916.079,2023-04-08 17:37:00,90.909996,538.95,44.309998,843.4,1689.3524,13633.13,13895.17,29834.35,29811.25
1824,100.37,545.34,59.629997,673.31,1219.6466,514.8071,16066.0,15962.466,2023-04-08 17:47:00,90.9,539.88,43.510002,842.23,1689.3524,13672.221,13802.907,29738.22,29765.373
1825,100.37,545.63,57.82,674.16003,1219.6466,514.72925,16191.08,16037.2705,2023-04-08 17:57:00,90.96,540.23,43.49,842.81,1689.3524,13645.12,13838.764,29836.2,29876.035
1826,100.42,545.63,57.7,672.75,1219.6466,514.6189,15938.779,15938.519,2023-04-08 18:07:00,91.0,539.64996,43.46,842.93,1689.3524,13732.03,13866.003,29670.809,29804.521
1827,100.37,546.75,59.670002,676.69,1219.6466,515.3429,16021.369,16045.242,2023-04-08 18:17:00,90.96,540.47003,43.8,843.62994,1689.3524,13601.711,13839.584,29623.08,29884.826
1828,100.350006,541.97,57.7,672.75,1219.6466,511.06152,16080.329,15851.979,2023-04-08 18:27:00,90.950005,535.55,44.019997,841.64,1689.3524,13696.091,13931.031,29776.42,29783.01
1829,100.53,547.03,59.24,673.03,1219.6466,515.8058,16015.24,15927.307,2023-04-08 18:37:00,91.0,540.35,44.019997,842.34,1689.3524,13641.87,13820.212,29657.11,29747.52
1830,100.42999,546.19,57.71,673.59,1219.6466,514.9712,16039.919,15944.666,2023-04-08 18:47:00,90.89,540.0,44.100002,843.52,1689.3524,13618.24,13873.264,29658.16,29817.93
1831,100.61,546.47003,59.1,672.75,1219.6466,515.6154,15946.899,15926.479,2023-04-08 18:57:00,91.07,540.59,44.289997,841.99,1689.3524,13610.751,13847.419,29557.65,29773.898
1832,100.47,545.91003,58.309998,675.0,1219.6466,514.95306,16066.63,15920.652,2023-04-08 19:07:00,91.08,539.76996,44.36,841.76,1689.3524,13680.431,13838.053,29747.06,29758.705
1833,100.520004,545.91003,58.100002,675.56,1219.6466,515.196,16069.2295,15847.319,2023-04-08 19:17:00,91.05,539.88,44.33,841.99,1689.3524,13665.34,13830.782,29734.57,29678.102
1834,100.77,549.27997,59.530003,672.75,1219.6466,517.2756,16125.2,15967.767,2023-04-08 19:27:00,91.13,541.76,44.309998,843.4,1689.3524,13650.66,13857.388,29775.86,29825.154
1835,100.71,547.59,59.45,675.0,1219.6466,516.49426,15851.431,15964.098,2023-04-08 19:37:00,91.22,541.64,43.4,841.17,1689.3524,13604.91,13866.259,29456.34,29830.355
1836,100.810005,548.44,59.25,677.53,1219.6466,517.79004,15999.92,15995.457,2023-04-08 19:47:00,91.189995,543.63,43.7,843.87,1689.3524,13641.53,13829.524,29641.45,29824.98
1837,100.82,546.75,58.730003,680.63,1219.6466,516.6408,15919.05,15775.1875,2023-04-08 19:57:00,91.26,541.64,44.350002,843.05,1689.3524,13584.0205,13814.707,29503.07,29589.895
1838,100.909996,549.0,58.98,677.81,1219.6466,517.35144,15994.511,15894.711,2023-04-08 20:07:00,91.28,541.76,43.579998,842.23,1689.3524,13646.181,13843.707,29640.691,29738.418
1839,100.909996,547.59,57.760002,674.44,1219.6466,517.5732,15898.73,15834.151,2023-04-08 20:17:00,91.31,542.93,44.36,841.41,1689.3524,13643.591,13805.378,29542.32,29639.53
1840,100.98,549.27997,58.81,678.94,1219.6466,518.1837,16098.439,15885.651,2023-04-08 20:27:00,91.25,543.16,43.510002,842.34,1689.3524,13664.74,13838.753,29763.18,29724.404
1841,101.009995,548.72,59.16,675.0,1219.6466,518.1796,15907.329,15837.784,2023-04-08 20:37:00,91.34,543.27997,44.34,842.58,1689.3524,13587.79,13834.466,29495.12,29672.25
1842,100.93,543.08997,57.84,672.47003,1219.6466,513.49274,15876.66,15994.478,2023-04-08 20:47:00,91.26,539.76996,44.100002,841.99,1689.3524,13583.261,13871.3955,29459.922,29865.873
1843,101.04,549.83997,58.64,675.84,1219.6466,518.886,15954.47,15829.906,2023-04-08 20:57:00,91.28,543.51996,44.17,842.7,1689.3524,13622.891,13795.951,29577.36,29625.857
1844,101.07,551.25,59.68,678.38,1219.6466,519.86664,15842.19,15809.5,2023-04-08 21:07:00,91.270004,544.1,44.319996,842.7,1689.3524,12713.94,13790.529,28556.13,29600.03
1845,101.11,550.69,59.5,675.28,1219.6466,519.6971,16580.861,15880.251,2023-04-08 21:17:00,91.29,544.69,43.71,843.16,1689.3524,6610.57,13810.792,23191.432,29691.043
1846,101.13,550.69,58.11,674.16003,1219.6466,547.0716,16522.68,15809.316,2023-04-08 21:27:00,92.1,617.11,44.09,857.69995,1689.3524,13990.2705,12937.517,30512.95,28746.832
1847,100.62,513.0,58.45,655.88,1219.6466,512.0,16723.719,16563.81,2023-04-08 21:37:00,97.06,953.09,43.53,996.56,1689.3524,6829.52,9712.635,23553.238,26276.445
1848,101.770004,568.41003,57.91,704.53,1219.6466,534.24554,16742.53,16143.373,2023-04-08 21:47:00,95.409996,561.68,43.43,866.83997,1689.3524,6940.53,13930.898,23683.059,30074.271
1849,100.13999,506.81003,59.34,647.72,1219.6466,505.81,15187.351,16734.648,2023-04-08 21:57:00,97.95,951.33,43.42,998.44,1689.3524,14138.44,9734.498,29325.791,26469.146
1850,100.17,495.0,57.79,649.97,1219.6466,493.99997,16744.98,16785.842,2023-04-08 22:07:00,99.649994,953.43994,43.44,1000.66003,1689.3524,7298.14,9772.007,24043.121,26557.848
1851,101.630005,614.53,57.67,714.94,1219.6466,564.469,15792.08,15056.547,2023-04-08 22:17:00,97.22,579.38,44.36,881.6,1689.3524,13981.301,13933.287,29773.38,28989.834
1852,100.1,506.53,59.260002,650.25,1219.6466,505.53,15871.239,16748.812,2023-04-08 22:27:00,99.49,945.59,43.739998,1000.66003,1689.3524,13473.38,9803.201,29344.62,26552.014
1853,101.19,558.0,57.99,687.38,1219.6466,528.12115,15547.431,15671.139,2023-04-08 22:37:00,91.64,555.81995,43.43,859.22003,1689.3524,13691.09,13901.669,29238.52,29572.809
1854,100.520004,556.59,52.79,713.25,1219.6466,525.7558,14555.859,15530.918,2023-04-08 22:47:00,91.78,550.66003,43.52,840.00006,1689.3524,13847.471,13730.739,28403.33,29261.656
1855,100.21001,558.56,49.55,709.31006,1219.6466,527.42346,14473.67,15263.039,2023-04-08 22:57:00,91.52,551.84,44.33,858.16003,1689.3524,13778.971,13741.415,28252.64,29004.453
1856,99.8,549.0,45.309998,741.08997,1219.6466,521.10077,14379.97,14561.679,2023-04-08 23:07:00,91.170006,544.69,43.84,853.71,1689.3524,13700.551,13886.085,28080.52,28447.764
1857,98.79,548.16,45.33,764.16,1219.6466,521.16187,13932.83,14447.658,2023-04-08 23:17:00,91.159996,545.04,43.66,848.19995,1689.3524,13856.101,13874.648,27788.93,28322.307
1858,98.14001,545.63,43.82,754.02997,1219.6466,517.92896,14118.279,14422.749,2023-04-08 23:27:00,91.11,540.23,44.27,850.19995,1689.3524,13820.3,13834.837,27938.578,28257.586
1859,98.3,541.97,44.04,755.16,1219.6466,515.441,13905.659,14264.887,2023-04-08 23:37:00,90.939995,537.54,43.53,849.84,1689.3524,13848.301,13946.775,27753.96,28211.662
1860,98.21999,541.97,44.71,744.47,1219.6466,514.3568,13887.83,14345.381,2023-04-08 23:47:00,90.93,535.89996,44.350002,845.74,1689.3524,13879.601,13956.727,27767.43,28302.107
1861,98.35999,540.56,44.04,743.62994,1219.6466,512.73914,13783.851,14278.142,2023-04-08 23:57:00,90.85,533.32,44.350002,848.09,1689.3524,13882.65,13970.79,27666.5,28248.932
1862,98.310005,539.16003,43.28,746.43994,1219.6466,512.39124,13835.779,14264.935,2023-04-09 00:07:00,90.7,533.91,43.84,847.73,1689.3524,13873.551,13987.842,27709.33,28252.777
1863,98.509995,537.47003,43.56,739.68994,1219.6466,511.27042,13728.89,14256.977,2023-04-09 00:17:00,90.78999,532.85004,44.0,846.91003,1689.3524,13963.189,14002.1455,27692.078,28259.121
1864,98.57,538.03,43.82,739.97,1219.6466,511.74545,13666.87,14272.75,2023-04-09 00:27:00,90.75,533.44,43.41,847.27,1689.3524,13897.431,13990.565,27564.3,28263.316
1865,98.61,534.94,44.45,736.58997,1219.6466,506.88266,13816.899,14257.933,2023-04-09 00:37:00,90.770004,526.52,43.77,846.91003,1689.3524,13896.3,14083.656,27713.2,28341.59
