Date,Timestamp,Bottom Hole Pressure,Tubing Pressure,Casing Pressure,Position,Line Pressure,Gas Meter Cumulative Total,Gas Meter Differential Pressure,Gas Meter Flow Rate,Gas Meter Static Pressure,Gas Meter Temperature,Gas Meter Today's Total,Gas Meter Yesterday's Total
3/30/2023 8:27,1.68E+12,1359.66,770.63,81.84,52.24,572.7,3231591.25,313.35,15889.28,580.91,94.58,5603.92,15928.72
3/30/2023 8:37,1.68E+12,1355.72,771.56,82.13,52.11,573.52,3231695.78,308.89,15860.41,581.91,94.62,5708.44,15928.72
3/30/2023 8:47,1.68E+12,1357.06,771.68,82.13,52.07,573.4,3231798.12,311.56,15832.77,581.62,94.6,5810.78,15928.72
3/30/2023 8:57,1.68E+12,1358.35,772.62,82.13,51.43,574.22,3231901.65,310.8,15848.39,582.49,94.7,5914.32,15928.72
3/30/2023 9:07,1.68E+12,1357.59,769.92,82.13,51.62,573.16,3232004.17,310.5,15857.12,581.31,94.67,6016.84,15928.72
3/30/2023 9:17,1.68E+12,1357.16,772.5,82.41,51.85,575.39,3232107.45,309.23,15794.97,583.38,94.63,6120.12,15928.72
3/30/2023 9:27,1.68E+12,1360.08,772.03,82.13,52.3,573.28,3232208.79,311.83,15857.12,581.68,94.58,6221.46,15928.72
3/30/2023 9:37,1.68E+12,1357.11,773.09,82.41,51.41,574.45,3232361.87,310.2,15835.49,582.41,94.7,6374.54,15928.72
3/30/2023 9:47,1.68E+12,1358.12,771.8,82.13,51.97,574.22,3232466.53,312.34,15889.7,582.41,94.67,6479.2,15928.72
3/30/2023 9:57,1.68E+12,1355.53,771.56,82.13,52.28,574.22,3232568.8,308.76,15797.95,582.34,94.71,6581.47,15928.72
3/31/2023 0:07,1.68E+12,1350.45,770.86,82.41,51.65,571.41,3241892.7,315.32,15929.36,579.84,94.57,58.98,15889.22
3/31/2023 0:17,1.68E+12,1351.8,771.56,82.41,51.43,572.34,3241997.6,314.51,15933.5,580.56,94.52,163.88,15889.22
3/31/2023 0:27,1.68E+12,1351.58,772.27,82.13,51.44,572.23,3242098.4,315.66,15949.07,580.54,94.5,264.68,15889.22
3/31/2023 0:37,1.68E+12,1350.83,771.21,82.41,52.3,572.23,3242203.26,315.55,15920.52,580.58,94.61,369.53,15889.22
3/31/2023 0:47,1.68E+12,1352.15,771.45,82.13,51.9,571.88,3242358.16,314.77,15922.94,580.25,94.48,524.44,15889.22
3/31/2023 0:57,1.68E+12,1352.02,770.27,82.13,51.78,572.11,3242459.91,314.16,15910.11,580.42,94.5,626.19,15889.22
3/31/2023 1:07,1.68E+12,1352.6,771.33,82.41,51.62,571.99,3242563.7,315.49,15942.02,580.3,94.46,729.98,15889.22
3/31/2023 1:17,1.68E+12,1351.07,771.68,82.69,52,572.46,3242665.4,313.6,15902.52,580.91,94.53,831.68,15889.22
3/31/2023 1:27,1.68E+12,1352.92,770.39,82.41,52.21,571.29,3242770.45,313.6,15883.37,579.61,94.55,936.72,15889.22
3/31/2023 1:37,1.68E+12,1353.8,772.03,82.41,51.45,572.23,3242874.22,315.76,15953.82,580.64,94.46,1040.5,15889.22
3/31/2023 1:47,1.68E+12,1350.45,770.51,82.41,51.46,571.17,3242977.01,314.81,15910.76,579.49,94.61,1143.29,15889.22
3/31/2023 1:57,1.68E+12,1352.46,770.74,82.41,52.34,571.05,3243129.37,315.71,15934.27,579.45,94.52,1295.65,15889.22
3/31/2023 10:07,1.68E+12,1353.99,765.7,82.69,51.67,559.92,3248536.4,326.95,15998.27,565.1,94.64,6702.68,15889.22
3/31/2023 10:17,1.68E+12,1347.27,771.8,83.25,51.87,573.05,3248640.61,311.67,15859.27,581.59,94.78,6806.89,15889.22
3/31/2023 10:27,1.68E+12,1353.82,771.45,82.97,52.24,575.16,3248741.92,309.43,15821.48,582.99,94.86,6908.2,15889.22
3/31/2023 10:37,1.68E+12,1355.6,770.39,82.69,51.8,575.39,3248844.11,309.51,15831.42,583.62,94.91,7010.39,15889.22
3/31/2023 10:47,1.68E+12,1355.1,770.27,82.13,52.34,574.34,3248947.39,310.42,15847.77,583.23,94.97,7113.67,15889.22
3/31/2023 10:57,1.68E+12,1354.31,771.09,82.97,51.52,575.74,3249050.6,310.16,15847.61,583.68,94.98,7216.88,15889.22
3/31/2023 11:07,1.68E+12,1354.29,771.91,82.97,51.82,577.03,3249150.54,309.05,15821.33,583.71,94.9,7316.81,15889.22
3/31/2023 11:17,1.68E+12,1355.52,771.68,82.69,52.3,577.15,3249305.25,308.05,15804.96,584.35,94.91,7471.53,15889.22
3/31/2023 11:27,1.68E+12,1356.28,772.5,82.97,51.74,575.86,3249409.31,308,15794.28,583.77,94.98,7575.59,15889.22
3/31/2023 11:37,1.68E+12,1356.76,771.68,82.69,52.26,576.56,3249511.51,306.46,15761.51,584.26,95.02,7677.79,15889.22
3/31/2023 11:47,1.68E+12,1358.3,772.73,82.97,51.52,575.27,3249612.37,308.9,15815.42,583.74,95.05,7778.64,15889.22
3/31/2023 11:57,1.68E+12,1355.71,771.09,82.97,52.16,574.8,3249714.57,309.71,15820.11,582.43,94.88,7880.85,15889.22
3/31/2023 12:07,1.68E+12,1355.47,770.74,82.97,51.43,576.8,3249816.45,305.29,15717.33,583.32,95.09,7982.73,15889.22
3/31/2023 12:17,1.68E+12,1360.34,770.63,82.97,51.43,576.09,3249919.41,309.2,15817.55,583.34,95.03,8085.68,15889.22
3/31/2023 12:27,1.68E+12,1355.55,770.63,83.25,51.51,577.03,3250073.03,308.05,15795.39,583.8,95.01,8239.31,15889.22
3/31/2023 12:37,1.68E+12,1356.58,770.16,82.97,52.2,575.04,3250175.82,308.81,15814.58,582.87,94.99,8342.1,15889.22
3/31/2023 12:47,1.68E+12,1355.65,772.62,83.25,51.5,577.85,3250278.97,309.45,15852.87,585.44,95.08,8445.25,15889.22
3/31/2023 12:57,1.68E+12,1353.81,772.03,83.25,52.23,576.21,3250378.71,304.97,15716.9,583.82,95.04,8544.99,15889.22
3/31/2023 13:07,1.68E+12,1360.26,771.45,83.25,52.09,576.91,3250481.7,306.8,15758.83,583.46,95.01,8647.98,15889.22
3/31/2023 13:17,1.68E+12,1358.24,771.45,83.25,52.32,576.21,3250583.56,308.03,15791.43,583.62,95.06,8749.84,15889.22
3/31/2023 13:27,1.68E+12,1356.66,770.27,82.69,52.29,576.21,3250686.57,308.35,15801.95,583.73,95.02,8852.85,15889.22
3/31/2023 13:37,1.68E+12,1356.14,771.56,83.53,51.43,577.27,3250840.98,306.89,15777.27,584.7,95.09,9007.26,15889.22
3/31/2023 13:47,1.68E+12,1357.29,772.85,83.25,51.72,576.56,3250943.78,306.91,15758.34,584.79,95.02,9110.06,15889.22
3/31/2023 13:57,1.68E+12,1358.17,767.7,82.97,52.27,561.33,3251045.92,324.73,16005.42,569.53,94.89,9212.2,15889.22
3/31/2023 14:07,1.68E+12,1346.44,770.98,83.25,51.44,576.45,3251146.74,304.04,15690.69,583.6,95.02,9313.02,15889.22
3/31/2023 14:17,1.68E+12,1361.36,772.62,83.53,52.27,577.27,3251250.74,308.51,15825.38,585.14,95.03,9417.02,15889.22
3/31/2023 14:27,1.68E+12,1354.92,771.68,83.25,51.45,576.91,3251352.71,307.99,15804.39,584.5,94.98,9518.98,15889.22
3/31/2023 14:37,1.68E+12,1355.9,772.15,83.25,51.47,576.56,3251452.31,306.44,15755.63,583.88,95.02,9618.59,15889.22
3/31/2023 14:47,1.68E+12,1358.2,771.56,83.25,52.3,577.15,3251607.86,307.79,15802.98,584.9,95.09,9774.14,15889.22
3/31/2023 14:57,1.68E+12,1355.92,770.63,83.53,51.99,574.92,3251708.65,307.94,15777.81,582.7,94.97,9874.92,15889.22
3/31/2023 15:07,1.68E+12,1357.1,770.04,82.97,51.42,575.16,3251811.64,307.8,15774.23,582.83,95.08,9977.92,15889.22
3/31/2023 15:17,1.68E+12,1357.25,771.21,82.97,52.21,575.39,3251913.49,309.54,15827.62,583.44,95.03,10079.77,15889.22
3/31/2023 15:27,1.68E+12,1354.69,770.51,82.69,52.14,575.86,3252017.58,309.31,15821.79,583.45,95.04,10183.86,15889.22
3/31/2023 15:37,1.68E+12,1354.94,770.39,83.25,51.44,575.98,3252129.27,307.5,15782.95,583.93,95.03,10295.55,15889.22
3/31/2023 15:47,1.68E+12,1356.77,770.86,82.97,51.43,575.63,3252219.06,308.19,15792.74,583.37,95.01,10385.34,15889.22
3/31/2023 15:57,1.68E+12,1356.28,768.05,83.53,51.47,571.41,3252374.71,310.07,15786.74,579.47,94.9,10540.99,15889.22
3/31/2023 16:07,1.68E+12,1356.54,768.87,82.97,51.79,573.4,3252425.05,307.05,15735.22,581.2,94.91,10591.32,15889.22
3/31/2023 16:17,1.68E+12,1358.98,771.33,82.97,51.97,574.45,3252578.28,308.72,15796.08,582.55,94.93,10744.56,15889.22
3/31/2023 16:27,1.68E+12,1356.06,769.8,82.97,51.46,575.04,3252681.36,306.77,15752.99,582.93,94.88,10847.64,15889.22
3/31/2023 16:37,1.68E+12,1358.09,770.98,82.69,51.41,573.98,3252868.66,309.8,15816.64,582.01,94.88,11034.94,15889.22
3/31/2023 16:47,1.68E+12,1355.04,770.63,82.97,52.17,574.8,3252896.09,307.45,15770.34,582.87,94.82,11062.37,15889.22
3/31/2023 16:57,1.68E+12,1357.22,770.04,82.97,52.36,573.63,3252985.92,310,15814.86,581.53,94.87,11152.2,15889.22
3/31/2023 17:07,1.68E+12,1355.08,768.98,83.25,51.55,573.63,3253141.65,308.84,15786,581.58,94.9,11307.93,15889.22
3/31/2023 17:17,1.68E+12,1356.43,769.34,82.97,52.33,572.11,3253243.57,306.74,15761.03,580.2,94.79,11409.85,15889.22
3/31/2023 17:27,1.68E+12,1357.6,769.45,82.97,51.75,572.58,3253345.52,310.43,15816.49,580.75,94.77,11511.8,15889.22
3/31/2023 17:37,1.68E+12,1354.94,770.63,82.97,51.46,573.98,3253448.58,308.78,15790.45,581.89,94.8,11614.86,15889.22
3/31/2023 17:47,1.68E+12,1356.15,769.45,82.69,51.79,573.87,3253549.46,306.72,15737.19,581.78,94.78,11715.73,15889.22
3/31/2023 17:57,1.68E+12,1358.67,769.8,82.69,52.09,573.98,3253652.48,308.64,15821.94,582.22,94.84,11818.76,15889.22
3/31/2023 18:07,1.68E+12,1354.61,769.45,82.97,52,573.16,3253755.54,308.79,15800.67,581.18,94.69,11921.81,15889.22
3/31/2023 18:17,1.68E+12,1355.6,769.57,82.97,51.43,573.28,3253906.85,310.56,15807.97,581.22,94.77,12073.13,15889.22
3/31/2023 18:27,1.68E+12,1355.23,768.63,82.69,51.59,572.93,3254011.07,309.74,15816.86,580.93,94.68,12177.35,15889.22
3/31/2023 18:37,1.68E+12,1354.79,769.92,82.97,51.53,573.98,3254112.98,308.38,15751.36,581.94,94.74,12279.26,15889.22
3/31/2023 18:47,1.68E+12,1357.89,768.63,82.69,52.06,572.58,3254215.06,310.42,15844.85,580.71,94.72,12381.34,15889.22
3/31/2023 18:57,1.68E+12,1353.42,769.34,82.69,52.04,572.34,3254318.13,309.9,15822.67,580.45,94.65,12484.41,15889.22
3/31/2023 19:07,1.68E+12,1354.45,769.22,82.69,52.18,571.52,3254420.29,310.85,15824.55,579.52,94.6,12586.57,15889.22
3/31/2023 19:17,1.68E+12,1354.34,767.7,82.69,51.58,571.76,3254522.3,307.64,15777.49,579.81,94.59,12688.58,15889.22
3/31/2023 19:27,1.68E+12,1356.56,769.92,82.69,52.03,572.23,3254675.96,311.87,15864.25,580.54,94.63,12842.23,15889.22
3/31/2023 19:37,1.68E+12,1352.41,767.11,82.97,52.09,571.52,3254780.28,308.69,15755.04,579.51,94.76,12946.56,15889.22
3/31/2023 19:47,1.68E+12,1357.58,769.92,82.97,51.86,571.29,3254882.01,311.78,15813.32,579.48,94.59,13048.28,15889.22
3/31/2023 19:57,1.68E+12,1354.79,769.1,82.97,51.89,570.94,3254982.39,311.16,15812.76,579.06,94.65,13148.67,15889.22
3/31/2023 2:07,1.68E+12,1351.33,769.69,82.13,52.34,570.47,3243235.54,314.96,15908.7,578.89,94.45,1401.81,15889.22
3/31/2023 2:17,1.68E+12,1352.52,769.69,82.41,51.85,571.64,3243335.99,313.82,15893.34,579.87,94.51,1502.27,15889.22
3/31/2023 2:27,1.68E+12,1353.22,772.15,82.41,51.48,571.17,3243438.63,314.94,15918.89,579.72,94.52,1604.91,15889.22
3/31/2023 2:37,1.68E+12,1351.99,769.57,82.13,51.9,571.17,3243544.83,314.13,15895.7,579.48,94.5,1711.11,15889.22
3/31/2023 2:47,1.68E+12,1353.07,769.57,82.41,52.25,571.05,3243645.18,314.93,15912.1,579.32,94.57,1811.46,15889.22
3/31/2023 2:57,1.68E+12,1352.27,772.27,82.41,51.77,572.11,3243748.94,316.62,15969.28,580.27,94.49,1915.21,15889.22
3/31/2023 20:07,1.68E+12,1354.79,769.22,82.97,52.3,571.29,3255087.56,311.09,15816.83,579.47,94.65,13253.84,15889.22
3/31/2023 20:17,1.68E+12,1354.58,768.4,82.97,52.22,571.17,3255188.75,309.11,15765.14,579.27,94.6,13355.02,15889.22
3/31/2023 20:27,1.68E+12,1357.02,768.98,82.97,52.36,571.52,3255291.98,309.11,15768.11,579.47,94.58,13458.26,15889.22
3/31/2023 20:37,1.68E+12,1356.85,768.16,82.97,51.42,570.35,3255395.03,311.06,15803.13,578.55,94.64,13561.31,15889.22
3/31/2023 20:47,1.68E+12,1355.17,768.98,82.69,52.32,570.7,3255547.8,312.97,15857.73,579.03,94.64,13714.08,15889.22
3/31/2023 20:57,1.68E+12,1352.55,768.98,82.69,52.09,570.12,3255649.93,310.79,15794.29,578.35,94.6,13816.21,15889.22
3/31/2023 21:07,1.68E+12,1355.54,767.34,82.69,52.03,570.23,3255753.19,310.39,15783.17,578.37,94.67,13919.47,15889.22
3/31/2023 21:17,1.68E+12,1356.05,767.58,82.97,52.36,570.94,3255856.28,311.93,15833.32,579.09,94.59,14022.56,15889.22
3/31/2023 21:27,1.68E+12,1353.64,768.52,82.41,51.72,571.41,3255957.35,310.53,15804.54,579.5,94.58,14123.62,15889.22
3/31/2023 21:37,1.68E+12,1354.99,768.98,82.69,52.02,572.11,3256060.59,310.83,15825.09,580.38,94.55,14226.87,15889.22
3/31/2023 21:47,1.68E+12,1353.99,765.7,82.41,51.48,566.48,3256214.35,312.71,15783.91,574.31,94.62,14380.63,15889.22
3/31/2023 21:57,1.68E+12,1355.93,769.34,82.97,51.45,571.88,3256316.35,307.64,15740.89,580.22,94.64,14482.63,15889.22
3/31/2023 22:07,1.68E+12,1357.96,768.98,82.41,51.94,572.23,3256418.44,311.2,15833.07,580.42,94.66,14584.72,15889.22
3/31/2023 22:17,1.68E+12,1353.55,768.75,82.97,52.31,571.52,3256520.43,310.44,15802.37,579.61,94.65,14686.71,15889.22
3/31/2023 22:27,1.68E+12,1354.99,768.63,82.69,52.11,570.59,3256622.5,311.33,15813.61,578.64,94.5,14788.78,15889.22
3/31/2023 22:37,1.68E+12,1354.43,767.93,82.69,52.25,570.12,3256724.55,312.15,15828.68,578.33,94.56,14890.83,15889.22
3/31/2023 22:47,1.68E+12,1353.69,768.98,82.69,51.95,570.94,3256826.64,312.55,15848.75,579.02,94.54,14992.91,15889.22
3/31/2023 22:57,1.68E+12,1352.72,766.52,82.69,52.12,568.95,3256982.84,311.72,15801.44,577.12,94.52,15149.12,15889.22
3/31/2023 23:07,1.68E+12,1354.95,767.34,82.41,51.66,569.88,3257084.76,311.13,15798.39,578.05,94.6,15251.03,15889.22
3/31/2023 23:17,1.68E+12,1355.07,769.45,82.41,51.95,570,3257188.04,312.69,15840.51,578.22,94.56,15354.32,15889.22
3/31/2023 23:27,1.68E+12,1353.05,767.46,82.41,51.79,569.41,3257290.26,311.38,15801.26,577.73,94.54,15456.54,15889.22
3/31/2023 23:37,1.68E+12,1354.89,767.58,82.41,52.36,569.06,3257392.32,314.96,15883.2,577.3,94.61,15558.6,15889.22
3/31/2023 23:47,1.68E+12,1350.97,768.63,82.69,51.76,570.23,3257495.69,314.31,15881.16,578.28,94.59,15661.97,15889.22
3/31/2023 23:57,1.68E+12,1351.05,766.17,82.41,52.23,569.3,3257596.79,309.52,15750.24,577.53,94.63,15763.07,15889.22
3/31/2023 3:07,1.68E+12,1349.55,770.04,82.13,51.51,571.05,3243904.76,314.52,15904.23,579.38,94.49,2071.04,15889.22
3/31/2023 3:17,1.68E+12,1352.62,772.27,82.13,51.47,571.29,3244007.33,315.5,15933.72,579.66,94.43,2173.61,15889.22
3/31/2023 3:27,1.68E+12,1351.2,770.16,82.13,52.12,571.29,3244110.13,313.84,15893.63,579.83,94.5,2276.41,15889.22
3/31/2023 3:37,1.68E+12,1353.08,768.98,82.13,52.23,570.7,3244211.67,314.79,15905.48,579.03,94.51,2377.95,15889.22
3/31/2023 3:47,1.68E+12,1352.5,770.74,82.41,52.36,570.47,3244315.41,314.87,15904.6,578.81,94.49,2481.69,15889.22
3/31/2023 3:57,1.68E+12,1352.52,769.1,82.13,52.24,570.12,3244420.32,314.65,15896.51,578.58,94.45,2586.6,15889.22
3/31/2023 4:07,1.68E+12,1352.88,770.39,82.41,52.23,570.94,3244519.43,313.94,15920.18,579.1,94.53,2685.7,15889.22
3/31/2023 4:17,1.68E+12,1351.74,768.63,81.84,52.09,569.65,3244675.44,314.91,15894.73,578.07,94.51,2841.71,15889.22
3/31/2023 4:27,1.68E+12,1352.92,770.63,82.41,51.47,570.35,3244780.1,314.37,15890.49,578.72,94.51,2946.38,15889.22
3/31/2023 4:37,1.68E+12,1353.1,771.68,82.13,52.35,570.59,3244883.91,317.12,15965.87,579.14,94.45,3050.19,15889.22
3/31/2023 4:47,1.68E+12,1349.51,767.81,82.41,51.57,570.23,3244985.6,313.28,15859.74,578.48,94.52,3151.87,15889.22
3/31/2023 4:57,1.68E+12,1354.51,769.8,82.13,52.08,569.88,3245088.16,316.34,15932.37,578.24,94.52,3254.44,15889.22
3/31/2023 5:07,1.68E+12,1351.05,770.16,82.13,52,570.47,3245190.87,315.33,15915.05,578.68,94.45,3357.15,15889.22
3/31/2023 5:18,1.68E+12,1351.85,768.98,82.13,51.8,570.12,3245294.63,313.38,15861.02,578.41,94.53,3460.91,15889.22
3/31/2023 5:27,1.68E+12,1354.39,770.39,82.13,51.44,570.12,3245449.19,315.73,15924.48,578.64,94.44,3615.47,15889.22
3/31/2023 5:37,1.68E+12,1351.36,768.98,82.41,52.33,569.41,3245552.96,314.89,15892.25,577.91,94.48,3719.23,15889.22
3/31/2023 5:47,1.68E+12,1352.86,770.27,82.41,51.46,569.65,3245655.67,314.97,15897.72,578.2,94.53,3821.94,15889.22
3/31/2023 5:57,1.68E+12,1352.58,767.93,82.41,52.36,569.3,3245759.61,312.84,15837.34,577.68,94.52,3925.88,15889.22
3/31/2023 6:07,1.68E+12,1355.42,769.45,82.41,52.07,569.41,3245863.22,316.03,15918.63,577.74,94.46,4029.5,15889.22
3/31/2023 6:17,1.68E+12,1351.55,770.63,82.13,51.51,570.12,3245963.84,316.03,15929.09,578.54,94.52,4130.12,15889.22
3/31/2023 6:27,1.68E+12,1351.03,767.81,82.13,51.48,569.06,3246066.59,315.81,15909.13,577.49,94.49,4232.87,15889.22
3/31/2023 6:37,1.68E+12,1351.96,770.63,82.41,51.43,570.35,3246222.26,316.09,15909.58,578.87,94.47,4388.54,15889.22
3/31/2023 6:47,1.68E+12,1351.91,769.1,82.41,52.29,569.06,3246325.05,317.55,15950.68,577.66,94.43,4491.33,15889.22
3/31/2023 6:57,1.68E+12,1349.95,770.63,82.13,51.83,570.23,3246428.7,313.03,15850.59,578.65,94.47,4594.98,15889.22
3/31/2023 7:07,1.68E+12,1354.67,771.09,82.41,52.35,570.82,3246530.24,314.3,15922.91,579.01,94.47,4696.51,15889.22
3/31/2023 7:17,1.68E+12,1351.22,770.39,82.13,52.11,570.7,3246636.25,313.24,15871.02,579.33,94.52,4802.53,15889.22
3/31/2023 7:27,1.68E+12,1353.65,768.52,82.41,52.11,570.23,3246738.82,312.97,15855.85,578.75,94.59,4905.09,15889.22
3/31/2023 7:37,1.68E+12,1354.35,770.86,82.41,52.3,571.52,3246841.32,313.62,15866,579.93,94.58,5007.6,15889.22
3/31/2023 7:47,1.68E+12,1353.85,769.8,82.41,52.14,571.88,3246995.7,311.32,15803.11,580.3,94.58,5161.98,15889.22
3/31/2023 7:57,1.68E+12,1356.81,770.27,82.69,51.89,572.81,3247097.04,312.4,15876.35,581.2,94.68,5263.32,15889.22
3/31/2023 8:07,1.68E+12,1353.32,769.8,82.69,51.48,571.29,3247201.95,314.69,15900.2,579.62,94.59,5368.23,15889.22
3/31/2023 8:17,1.68E+12,1352.16,770.39,82.69,51.42,573.16,3247304.56,311.83,15861.83,581.43,94.74,5470.83,15889.22
3/31/2023 8:27,1.68E+12,1353.96,770.39,82.69,51.56,571.99,3247407.99,313.34,15886.02,580.33,94.62,5574.27,15889.22
3/31/2023 8:37,1.68E+12,1352.79,770.04,82.69,52.35,573.4,3247510.68,310.6,15831.27,581.49,94.77,5676.95,15889.22
3/31/2023 8:47,1.68E+12,1355.37,770.63,82.69,52.33,572.58,3247610.81,312.45,15871.16,581.04,94.78,5777.09,15889.22
3/31/2023 8:57,1.68E+12,1353.45,770.27,82.69,52.34,572.93,3247767.19,312.7,15881.64,581.28,94.73,5933.47,15889.22
3/31/2023 9:07,1.68E+12,1352.94,769.57,82.69,51.43,572.23,3247870.51,311.69,15843.63,580.46,94.78,6036.79,15889.22
3/31/2023 9:17,1.68E+12,1354.72,770.27,82.97,52.03,573.05,3247971.9,311.87,15855.59,581.12,94.89,6138.18,15889.22
3/31/2023 9:27,1.68E+12,1354.13,770.74,82.69,52.01,572.81,3248074.22,311.98,15859.29,581.02,94.75,6240.49,15889.22
3/31/2023 9:37,1.68E+12,1353.93,771.33,82.97,51.45,573.16,3248176.57,312.02,15861.26,581.21,94.86,6342.84,15889.22
3/31/2023 9:47,1.68E+12,1353.82,770.16,83.81,51.62,573.16,3248281.13,311.24,15837.5,580.92,94.86,6447.41,15889.22
3/31/2023 9:57,1.68E+12,1354.92,770.98,82.41,52.35,572.81,3248383.48,311.93,15856.66,580.99,94.81,6549.76,15889.22
4/13/2023 0:07,1.68E+12,,709.57,83.25,53.42,487.85,3434262.27,409.66,16768.87,498.11,92.85,44.16,16137.39
4/13/2023 0:17,1.68E+12,,707.46,82.97,53.57,482.58,3434370.78,419.93,16880.22,492.82,92.8,152.67,16137.39
4/13/2023 0:27,1.68E+12,,708.98,82.97,53.41,486.8,3434531.76,411.8,16810.71,496.96,92.8,313.65,16137.39
4/13/2023 0:38,1.68E+12,,708.63,83.25,54.18,486.56,3434642.8,412.35,16797.45,496.62,92.8,424.68,16137.39
4/13/2023 0:47,1.68E+12,,709.45,82.97,54.33,486.91,3434751.29,411.72,16791.32,497.04,92.85,533.17,16137.39
4/13/2023 0:57,1.68E+12,,709.22,82.97,53.42,486.91,3434861.08,413.04,16841.36,497.21,92.73,642.97,16137.39
4/13/2023 1:07,1.68E+12,,708.75,83.25,54.29,486.91,3434969.6,411.72,16905.65,496.92,92.75,751.48,16137.39
4/13/2023 1:17,1.68E+12,,710.04,83.25,53.42,487.15,3435078.05,410.13,16808.33,497.23,92.7,859.94,16137.39
4/13/2023 1:27,1.68E+12,,709.34,82.97,54.25,487.15,3435187.86,412.55,16827.95,497.27,92.73,969.74,16137.39
4/13/2023 1:37,1.68E+12,,708.63,82.97,53.49,486.91,3435352.4,412.96,16775.23,497.23,92.82,1134.28,16137.39
4/13/2023 1:47,1.68E+12,,709.22,82.97,54.33,486.8,3435459.67,410.01,16781.26,497.09,92.84,1241.55,16137.39
4/13/2023 1:57,1.68E+12,,708.63,82.97,53.44,486.09,3435569.41,414.55,16832.66,496.28,92.76,1351.29,16137.39
4/13/2023 10:07,1.68E+12,,706.64,83.25,53.85,487.38,3441264.27,406.98,16696.34,497.3,93.1,7046.16,16137.39
4/13/2023 10:17,1.68E+12,,705.59,83.25,53.7,485.39,3441370.9,411.59,16738.42,494.36,93.02,7152.79,16137.39
4/13/2023 10:27,1.68E+12,,705.59,83.53,54.25,487.38,3441481.95,407.43,16697.19,496.96,93.22,7263.84,16137.39
4/13/2023 10:37,1.68E+12,,706.88,82.97,53.39,487.5,3441587.05,405.49,16657.34,496.72,93.04,7368.93,16137.39
4/13/2023 10:47,1.68E+12,,706.52,82.97,54.34,487.73,3441695.83,402.6,16614.67,497.69,93.11,7477.72,16137.39
4/13/2023 10:57,1.68E+12,,704.88,83.25,54.3,486.09,3441856.62,402.84,16596.23,496.37,93.12,7638.51,16137.39
4/13/2023 11:07,1.68E+12,,706.76,84.38,53.59,487.97,3441965.13,403.84,16640.22,497.72,93.11,7747.02,16137.39
4/13/2023 11:17,1.68E+12,,706.64,83.81,54,488.44,3442072.68,406.36,16699.46,498.3,93.21,7854.57,16137.39
4/13/2023 11:27,1.68E+12,,706.41,86.06,53.47,488.91,3442182.53,404.02,16654.26,498.41,93.2,7964.41,16137.39
4/13/2023 11:37,1.68E+12,,706.64,83.53,53.76,489.84,3442288.77,401,16604.13,499.05,93.2,8070.66,16137.39
4/13/2023 11:47,1.68E+12,,705.47,83.81,53.41,486.56,3442397.42,406.64,16660.38,495.65,93.11,8179.31,16137.39
4/13/2023 11:57,1.68E+12,,706.29,82.41,53.79,489.02,3442506.01,403.75,16650.55,498.45,93.14,8287.89,16137.39
4/13/2023 12:07,1.68E+12,,707.7,83.81,53.75,488.55,3442666.43,402.92,16635.43,498.63,93.22,8448.32,16137.39
4/13/2023 12:17,1.68E+12,,707.23,82.97,54.34,490.31,3442775.04,400.99,16644.47,499.65,93.29,8556.93,16137.39
4/13/2023 12:27,1.68E+12,,706.88,84.38,54.19,489.02,3442882.43,401.08,16654.53,498.86,93.23,8664.32,16137.39
4/13/2023 12:37,1.68E+12,,706.88,83.25,53.59,489.49,3442989.79,402.2,16675.62,498.75,93.28,8771.67,16137.39
4/13/2023 12:47,1.68E+12,,707.58,84.09,53.92,490.31,3443099.39,399.84,16588.66,499.52,93.2,8881.28,16137.39
4/13/2023 12:57,1.68E+12,,707.46,83.25,54.23,489.73,3443204.38,398.35,16584.15,499.5,93.2,8986.26,16137.39
4/13/2023 13:07,1.68E+12,,706.41,81,53.39,488.67,3443314.05,403.46,16634.97,498.27,93.29,9095.94,16137.39
4/13/2023 13:17,1.68E+12,,706.29,82.13,53.38,488.79,3443475.52,403.24,16623.03,498.25,93.21,9257.4,16137.39
4/13/2023 13:27,1.68E+12,,707.58,81.84,53.52,489.26,3443582.85,401.42,16592.56,498.61,93.33,9364.74,16137.39
4/13/2023 13:37,1.68E+12,,705.47,83.53,53.41,489.49,3443691.35,401.38,16595.98,498.92,93.28,9473.23,16137.39
4/13/2023 13:47,1.68E+12,,707.11,83.25,53.42,490.31,3443798.54,399.44,16614.34,499.59,93.28,9580.42,16137.39
4/13/2023 13:57,1.68E+12,,705.23,82.97,54.18,488.55,3443906.92,401.62,16588.91,497.59,93.34,9688.81,16137.39
4/13/2023 14:07,1.68E+12,,706.52,81.84,54.34,489.49,3444012.06,399.96,16576.26,498.76,93.31,9793.95,16137.39
4/13/2023 14:17,1.68E+12,,704.77,83.53,53.54,488.09,3444122.43,402.43,16605.97,497.44,93.17,9904.32,16137.39
4/13/2023 14:27,1.68E+12,,705.82,83.25,54.04,489.38,3444282.99,398.52,16549.47,498.87,93.26,10064.87,16137.39
4/13/2023 14:37,1.68E+12,,705.7,81.28,54.34,489.96,3444391.09,400.67,16602.18,499.4,93.27,10172.97,16137.39
4/13/2023 14:47,1.68E+12,,706.05,83.53,53.49,488.79,3444498.45,401.85,16609.63,498.46,93.29,10280.33,16137.39
