?Date,Timestamp,Bottom Hole Pressure,Tubing Pressure,Casing Pressure,Position,Line Pressure,Gas Meter Cumulative Total,Gas Meter Differential Pressure,Gas Meter Flow Rate,Gas Meter Static Pressure,Gas Meter Temperature,Gas Meter Today's Total,Gas Meter Yesterday's Total
04/12/23 8:17,1.68E+12,1156.01,660.09,1.41,60.81,478.13,2867773.96,419.19,15748.01,484.74,98.53,5454.51,15951.04
04/12/23 8:27,1.68E+12,1157.63,659.81,1.41,59.23,478.69,2867877.4,423.74,15843.59,485.48,98.54,5557.94,15951.04
04/12/23 8:37,1.68E+12,1155.85,659.25,1.13,59.64,480.38,2868031.45,424.97,15879.31,486.25,98.54,5711.99,15951.04
04/12/23 8:47,1.68E+12,1155.18,659.81,0.56,60.17,478.13,2868133.97,416.66,15713.2,485.42,98.52,5814.52,15951.04
04/12/23 8:57,1.68E+12,1158.25,657.56,-0.28,61.01,478.41,2868236.36,420.34,15779.62,485.38,98.55,5916.9,15951.04
04/12/23 9:07,1.68E+12,1157.01,659.53,2.25,60.32,479.25,2868338.34,422.37,15823.97,485.75,98.5,6018.89,15951.04
04/12/23 9:17,1.68E+12,1156.18,660.66,0.28,60.09,478.41,2868442.09,424.55,15850.6,485.03,98.55,6122.63,15951.04
04/12/23 9:27,1.68E+12,1155.68,660.38,1.13,61.11,479.53,2868544.16,424.48,15858.08,485.49,98.49,6224.7,15951.04
04/12/23 9:37,1.68E+12,1155.53,659.81,1.41,59.12,478.41,2868647.73,431.21,15963.65,484.48,98.47,6328.28,15951.04
04/12/23 9:47,1.68E+12,1153.58,658.97,0,59.71,478.13,2868800.75,423.69,15832.52,484.8,98.46,6481.29,15951.04
04/12/23 9:57,1.68E+12,1155.99,663.19,1.97,59.27,478.69,2868904.08,426.14,15867.05,484.26,98.52,6584.62,15951.04
04/12/23 10:07,1.68E+12,1155.34,659.53,0.84,60.38,478.13,2869006.69,415.91,15683.68,484.43,98.47,6687.23,15951.04
04/12/23 10:17,1.68E+12,1158.73,660.38,1.97,61.08,478.97,2869109.89,421.08,15786.42,485.1,98.68,6790.44,15951.04
04/12/23 10:27,1.68E+12,1156.82,660.38,1.13,59.26,477.56,2869211.91,424.56,15865.52,483.99,98.65,6892.45,15951.04
04/12/23 10:37,1.68E+12,1155.35,661.22,-0.28,60.46,478.97,2869314.63,425.53,15878.49,485.83,98.77,6995.17,15951.04
04/12/23 10:47,1.68E+12,1155.1,658.41,1.13,61.12,478.69,2869417.5,421.87,15797.89,485,98.75,7098.04,15951.04
04/12/23 10:57,1.68E+12,1156.58,659.25,-0.84,60.04,478.69,2869570.61,422.62,15816.95,484.19,98.62,7251.16,15951.04
04/12/23 11:07,1.68E+12,1156.22,656.16,1.41,59.58,478.41,2869673.93,427.34,15899.02,484.96,98.62,7354.48,15951.04
04/12/23 11:17,1.68E+12,1154.7,656.44,0.56,61.13,478.13,2869776.14,421.28,15784.14,484.94,98.86,7456.68,15951.04
04/12/23 11:27,1.68E+12,1156.81,657.56,0,61.07,479.81,2869879.38,422.24,15817.89,485.73,98.7,7559.92,15951.04
04/12/23 11:37,1.68E+12,1156.18,657.84,1.69,59.86,478.69,2869981.88,419.9,15768.54,485.33,98.69,7662.43,15951.04
04/12/23 11:47,1.68E+12,1157.09,661.22,0.28,60.9,478.97,2870083.9,421.86,15812.16,485.85,98.74,7764.44,15951.04
04/12/23 11:57,1.68E+12,1156.27,662.91,2.53,59.12,481.78,2870186.86,425.99,15903.5,486.69,98.65,7867.4,15951.04
04/12/23 12:07,1.68E+12,1154.58,659.53,2.53,61.14,481.22,2870340.76,421.97,15823.2,486.43,98.78,8021.3,15951.04
04/12/23 12:17,1.68E+12,1156.05,661.5,1.97,60.86,481.22,2870443.07,422.85,15852.26,487.23,98.83,8123.62,15951.04
04/12/23 12:27,1.68E+12,1155.51,661.22,0.56,60.17,480.94,2870544.89,420.97,15811.08,486.86,98.86,8225.43,15951.04
04/12/23 12:37,1.68E+12,1156.26,663.19,1.41,61.13,482.34,2870648,419.1,15796.51,488.12,98.94,8328.54,15951.04
04/12/23 12:47,1.68E+12,1156.52,657.56,-0.28,59.71,481.5,2870750.1,421.28,15821.89,487.22,98.91,8430.65,15951.04
04/12/23 12:57,1.68E+12,1156.04,659.53,1.97,60.36,481.5,2870852.17,422.08,15825.91,486.45,98.77,8532.71,15951.04
04/12/23 13:07,1.68E+12,1155.96,660.66,-0.56,60.89,480.09,2870955.06,421.23,15806.05,486.31,98.89,8635.6,15951.04
04/12/23 13:17,1.68E+12,1156.32,657.28,0.84,60.27,479.81,2871108.78,418.92,15755.64,485.8,98.85,8789.33,15951.04
04/12/23 13:27,1.68E+12,1157.24,660.94,0,60.47,481.5,2871210.96,416.86,15721.88,486.12,98.92,8891.5,15951.04
04/12/23 13:37,1.68E+12,1157.86,661.22,1.69,59.82,480.09,2871313.1,422.43,15824.38,486.04,98.82,8993.65,15951.04
04/12/23 13:47,1.68E+12,1155.96,657,0.84,60.98,479.25,2871416.2,426.71,15894.14,485.45,98.73,9096.74,15951.04
04/12/23 13:57,1.68E+12,1154.66,656.16,1.97,60.79,479.53,2871518.1,424.95,15854.81,484.96,98.67,9198.64,15951.04
04/12/23 14:07,1.68E+12,1155.38,656.44,1.69,59.68,478.41,2871620.7,420.14,15766.64,484.89,98.61,9301.25,15951.04
04/12/23 14:17,1.68E+12,1157,658.41,1.41,61.12,479.53,2871723.73,425.73,15876.12,485.38,98.67,9404.28,15951.04
04/12/23 14:27,1.68E+12,1154.97,662.34,1.41,59.21,479.25,2871877.5,420.83,15782.35,485.09,98.63,9558.04,15951.04
04/12/23 14:37,1.68E+12,1156.69,657.84,0.84,61.12,479.25,2871979.89,422.67,15819.91,485.32,98.62,9660.43,15951.04
04/12/23 14:47,1.68E+12,1155.99,659.25,1.13,60.43,478.69,2872081.93,421.95,15809.34,485.47,98.63,9762.48,15951.04
04/12/23 14:57,1.68E+12,1156.18,657,-0.28,60.76,478.69,2872183.8,425.64,15885.2,486,98.66,9864.34,15951.04
04/12/23 15:07,1.68E+12,1154.77,658.41,-0.28,60.46,478.41,2872285.87,420.2,15888.59,486,98.67,9966.42,15951.04
04/12/23 15:17,1.68E+12,1154.7,656.44,1.41,61.04,478.69,2872389.18,423.76,15842.06,485.46,98.65,10069.72,15951.04
04/12/23 15:27,1.68E+12,1155.55,658.41,-0.56,59.88,476.16,2872492.4,425.31,15855.44,484.54,98.59,10172.94,15951.04
04/12/23 15:37,1.68E+12,1155.29,659.25,-0.84,59.17,478.41,2872646.12,425.04,15841.75,483.96,98.52,10326.66,15951.04
04/12/23 15:47,1.68E+12,1155.54,660.66,1.69,60.09,478.13,2872748.48,423.58,15844.03,483.98,98.51,10429.02,15951.04
04/12/23 15:57,1.68E+12,1155.49,659.53,1.13,60.81,479.81,2872850.63,416.17,15702.14,484.13,98.53,10531.17,15951.04
04/12/23 16:07,1.68E+12,1158.11,657.28,1.41,59.95,478.13,2872952.72,426.17,15871.05,484.42,98.47,10633.26,15951.04
04/12/23 16:17,1.68E+12,1154.97,660.94,1.69,59.86,478.41,2873056.15,423.17,15817.44,484.05,98.47,10736.69,15951.04
04/12/23 16:27,1.68E+12,1155.96,659.25,1.69,59.88,479.53,2873158.28,418.18,15732,484.34,98.46,10838.83,15951.04
04/12/23 16:37,1.68E+12,1157.53,660.66,1.41,60.13,479.81,2873261.35,419.61,15742.74,483.87,98.42,10941.9,15951.04
04/12/23 16:47,1.68E+12,1157.32,661.78,2.81,59.14,476.16,2873415.32,428.13,15957.45,482.39,98.43,11095.86,15951.04
04/12/23 16:57,1.68E+12,1153.35,657,1.69,59.15,476.72,2873517.57,422.42,15787.24,484.44,98.48,11198.11,15951.04
04/12/23 17:07,1.68E+12,1156.48,656.16,0,60.5,475.88,2873620.04,422.13,15771.38,482.78,98.36,11300.59,15951.04
04/12/23 17:17,1.68E+12,1156.77,659.25,2.53,59.35,478.13,2873723.03,422.47,15848.68,483.62,98.35,11403.57,15951.04
04/12/23 17:27,1.68E+12,1155.33,660.66,0,60.96,475.59,2873825.5,426.88,15871.3,483.58,98.38,11506.04,15951.04
04/12/23 17:37,1.68E+12,1154.91,654.75,-0.56,60.9,477.84,2873927.46,422.93,15804.8,483.83,98.32,11608,15951.04
04/12/23 17:47,1.68E+12,1156.13,657.84,1.69,59.56,478.13,2874030.63,425.4,15785.78,483.3,98.31,11711.17,15951.04
04/12/23 17:57,1.68E+12,1156.47,656.72,1.41,60.77,476.44,2874184.75,419.12,15722.8,483.03,98.23,11865.29,15951.04
04/12/23 18:07,1.68E+12,1157.63,659.25,1.69,60.74,476.16,2874285.97,427.13,15864.28,482.75,98.22,11966.52,15951.04
04/12/23 18:17,1.68E+12,1155,655.88,1.13,59.9,476.16,2874389.35,421.14,15761.99,483.14,98.21,12069.9,15951.04
04/12/23 18:27,1.68E+12,1156.89,658.41,1.97,60.7,477,2874492.45,427.3,15867.78,483.13,98.2,12173,15951.04
04/12/23 18:37,1.68E+12,1154.92,660.66,1.69,59.54,476.16,2874595.1,425.59,15845.66,483.29,98.21,12275.64,15951.04
04/12/23 18:47,1.68E+12,1155.32,655.88,1.13,59.98,477.28,2874697.31,423.6,15807.99,483.19,98.2,12377.85,15951.04
04/12/23 18:57,1.68E+12,1156.01,658.41,1.13,60.23,477.56,2874799.18,424.52,15831.43,483.53,98.14,12479.72,15951.04
04/12/23 19:07,1.68E+12,1155.57,657.56,1.41,60.29,477,2874954.19,421.52,15775.59,483.49,98.17,12634.74,15951.04
04/12/23 19:17,1.68E+12,1156.6,658.69,1.69,61.1,476.44,2875056.61,428.29,15901.72,483.68,98.19,12737.15,15951.04
04/12/23 19:27,1.68E+12,1154.26,658.69,1.69,60.04,475.88,2875158.64,422.81,15784.79,482.64,98.16,12839.18,15951.04
04/12/23 19:37,1.68E+12,1156.41,658.41,0,59.21,476.72,2875261.83,424.13,15811.55,482.74,98.11,12942.37,15951.04
04/12/23 19:47,1.68E+12,1155.91,656.44,1.41,61.11,477.84,2875363.88,422.64,15781.17,482.56,98.12,13044.43,15951.04
04/12/23 19:57,1.68E+12,1156.46,655.03,1.41,59.48,475.88,2875466.32,426.91,15859.43,482.57,98.09,13146.86,15951.04
04/12/23 20:07,1.68E+12,1155.01,651.38,1.41,63.24,477.84,2875600.81,441.59,16130.67,483.18,98.28,13281.35,15951.04
04/12/23 20:17,1.68E+12,1150.01,643.22,1.41,65.7,478.97,2875723.28,441.07,16146.68,485.07,98.71,13403.82,15951.04
04/12/23 20:27,1.68E+12,1149.71,643.22,1.97,66.57,477.56,2875829.62,436.33,16061.7,485.07,98.71,13510.16,15951.04
04/12/23 20:37,1.68E+12,1151.26,648.56,1.97,66,483.47,2875933.75,440.23,16209.28,489.68,98.82,13614.3,15951.04
04/12/23 20:47,1.68E+12,1148.55,645.47,0.28,65.98,485.44,2876040.18,430.37,16062.41,491.43,98.73,13720.72,15951.04
04/12/23 20:57,1.68E+12,1151.23,651.09,1.97,67.06,485.72,2876141.77,434.79,16138.6,491.27,98.8,13822.31,15951.04
04/12/23 21:07,1.68E+12,1149.82,653.63,1.69,65.73,486.56,2876247.1,435.95,16188.25,492.97,98.84,13927.64,15951.04
04/12/23 21:17,1.68E+12,1148.91,648.84,1.13,66.3,486.56,2876351.98,429.57,16067.34,492.67,98.82,14032.52,15951.04
04/12/23 21:27,1.68E+12,1151.11,649.97,1.97,65.95,490.22,2876507.21,429.12,16096.12,494.89,98.85,14187.75,15951.04
04/12/23 21:37,1.68E+12,1150.58,651.09,2.53,66.68,489.38,2876612.39,429.51,16096.85,494.55,98.89,14292.93,15951.04
04/12/23 21:47,1.68E+12,1150.56,648.84,1.41,66.58,488.81,2876716.28,427.41,16074.19,495.46,98.87,14396.82,15951.04
04/12/23 21:57,1.68E+12,1150.96,639.84,1.41,71.98,489.94,2876835.06,454.62,16584.85,496.77,99.07,14515.61,15951.04
04/12/23 22:07,1.68E+12,1141.67,634.78,0,71.8,491.91,2876926.74,440.51,16341.6,497.79,99.51,14607.28,15951.04
04/12/23 22:17,1.68E+12,1146.06,635.91,0.84,71.2,491.06,2877032.21,439.14,16316.24,497.8,99.55,14712.75,15951.04
04/12/23 22:27,1.68E+12,1146.52,635.63,1.97,71.18,490.78,2877139.08,441.56,16377.13,498.76,99.51,14819.63,15951.04
04/12/23 22:37,1.68E+12,1145.4,635.34,1.13,70.83,493.03,2877298.31,440.92,16368.09,498.92,99.52,14978.85,15951.04
04/12/23 22:47,1.68E+12,1145.56,634.5,0.28,70.3,494.44,2877403.12,442.57,16424.59,500.49,99.53,15083.66,15951.04
04/12/23 22:57,1.68E+12,1144.52,637.03,1.41,70.82,494.44,2877510.23,445.03,16469.41,500.51,99.53,15190.78,15951.04
04/12/23 23:07,1.68E+12,1143.7,639,1.41,71.26,492.19,2877617.01,438.25,16331.78,499.65,99.54,15297.55,15951.04
04/12/23 23:17,1.68E+12,1146.19,635.63,0.56,71.34,493.88,2877721.79,438.26,16343,500.28,99.52,15402.34,15951.04
04/12/23 23:27,1.68E+12,1145.98,640.69,1.13,70.97,494.72,2877828.72,439.7,16369.86,500.37,99.57,15509.26,15951.04
04/12/23 23:37,1.68E+12,1145.48,635.91,0.56,70.54,493.31,2877935.68,438.54,16338.41,499.73,99.54,15616.22,15951.04
04/12/23 23:47,1.68E+12,1146.05,639,0.56,71.61,493.03,2878095.09,440.79,16394.15,500.6,99.54,15775.64,15951.04
04/12/23 23:57,1.68E+12,1145.03,637.03,0.84,70.71,493.31,2878201.03,444.14,16452.18,500.43,99.52,15881.57,15951.04
4/13/2023 0:07,1.68E+12,1143.96,639.84,2.53,70.5,493.03,2878279.51,439.34,16348.63,499.48,99.53,78.48,15908.85
4/13/2023 0:17,1.68E+12,1145.84,634.5,2.25,71.73,490.78,2878385.32,444.64,16412.4,497.54,99.48,184.29,15908.85
4/13/2023 0:27,1.68E+12,1144.67,635.34,2.25,70.67,493.31,2878491.3,441.49,16379.49,499,99.53,290.27,15908.85
4/13/2023 0:38,1.68E+12,1145.26,636.19,1.13,71.97,490.22,2878651.69,439.79,16337.51,498.29,99.49,450.66,15908.85
4/13/2023 0:47,1.68E+12,1146.01,636.75,1.69,70.49,491.63,2878705.23,445.06,16445.91,499.11,99.54,504.2,15908.85
4/13/2023 0:57,1.68E+12,1144.04,636.75,0.84,71.65,493.31,2878863.56,436.5,16292.63,499.17,99.48,662.53,15908.85
4/13/2023 1:07,1.68E+12,1146.81,635.91,-0.28,71.5,491.63,2878970.67,440.19,16360.8,499.28,99.53,769.65,15908.85
4/13/2023 1:17,1.68E+12,1145.56,635.34,1.97,70.48,493.03,2879076.53,435.49,16266.67,498.74,99.5,875.5,15908.85
4/13/2023 1:27,1.68E+12,1147.27,636.75,1.69,70.68,492.75,2879183.33,442.79,16415.03,499.72,99.55,982.3,15908.85
4/13/2023 1:37,1.68E+12,1144.56,638.16,1.41,71.58,492.47,2879287.98,441.69,16392.32,499.53,99.52,1086.95,15908.85
4/13/2023 1:47,1.68E+12,1144.97,635.06,0.56,72,491.34,2879394.9,437.79,16306.29,498.62,99.51,1193.87,15908.85
4/13/2023 1:57,1.68E+12,1146.52,636.19,-1.13,71.96,491.91,2879501.78,435.37,16256.77,498.28,99.5,1300.76,15908.85
4/13/2023 2:07,1.68E+12,1147.42,636.19,-0.28,70.27,488.81,2879661.06,445.13,16385.93,495.49,99.48,1460.03,15908.85
4/13/2023 2:17,1.68E+12,1145.06,635.63,1.13,70.31,491.34,2879765.95,442.41,16396.26,498.97,99.5,1564.92,15908.85
4/13/2023 2:27,1.68E+12,1144.86,633.94,1.41,70.27,492.47,2879872.78,440.05,16354.34,499.08,99.56,1671.76,15908.85
4/13/2023 2:37,1.68E+12,1145.61,634.78,-0.28,70.32,492.19,2879979.51,443.4,16421.19,499.4,99.52,1778.48,15908.85
4/13/2023 2:47,1.68E+12,1144.39,640.97,0.56,70.95,491.91,2880085.37,440.44,16353.15,498.52,99.49,1884.34,15908.85
4/13/2023 2:57,1.68E+12,1145.62,636.19,0.84,71.95,491.91,2880191.23,441.69,16377.35,498.59,99.47,1990.2,15908.85
4/13/2023 3:07,1.68E+12,1145.17,635.34,0.28,71.94,492.47,2880297.98,441.03,16361.37,498.37,99.48,2096.96,15908.85
4/13/2023 3:17,1.68E+12,1145.46,637.03,0.84,71.64,491.63,2880456.12,442.48,16391.61,498.63,99.5,2255.09,15908.85
4/13/2023 3:27,1.68E+12,1144.9,635.34,1.69,71.7,491.91,2880563.22,440.3,16342.37,498.41,99.45,2362.19,15908.85
4/13/2023 3:37,1.68E+12,1145.79,637.03,2.53,71.63,491.63,2880667.66,445.06,16385.75,498.41,99.46,2466.63,15908.85
4/13/2023 3:47,1.68E+12,1144.99,636.19,2.25,70.42,492.75,2880774.76,440.98,16369.52,498.9,99.48,2573.73,15908.85
4/13/2023 3:57,1.68E+12,1145.28,634.78,1.13,71.99,490.5,2880881.66,443.68,16410.25,497.33,99.46,2680.63,15908.85
4/13/2023 4:07,1.68E+12,1144.53,635.91,2.25,70.43,489.94,2880987.52,439.72,16402.58,498.46,99.46,2786.49,15908.85
4/13/2023 4:17,1.68E+12,1144.66,636.75,0.56,70.33,491.63,2881094.37,440.78,16353.05,498.1,99.44,2893.34,15908.85
4/13/2023 4:27,1.68E+12,1145.55,636.75,1.69,70.6,492.47,2881253.66,444.82,16435.66,498.67,99.45,3052.64,15908.85
4/13/2023 4:37,1.68E+12,1144.04,636.47,1.41,70.44,491.34,2881359.6,435.48,16344.92,497.91,99.47,3158.57,15908.85
4/13/2023 4:47,1.68E+12,1145.68,635.06,1.13,70.5,491.34,2881465.44,440.64,16397.7,498.14,99.45,3264.41,15908.85
4/13/2023 4:57,1.68E+12,1144.72,637.31,1.13,70.59,492.19,2881572.16,441.83,16383.05,498.75,99.45,3371.13,15908.85
4/13/2023 5:07,1.68E+12,1144.97,636.75,1.97,70.56,491.63,2881678.29,439.99,16347.08,498.61,99.46,3477.26,15908.85
4/13/2023 5:17,1.68E+12,1145.62,634.78,-1.97,70.89,491.63,2881784.14,440.78,16354.83,498.22,99.45,3583.12,15908.85
4/13/2023 5:27,1.68E+12,1145.47,636.19,0,71.3,491.34,2881890.84,440.32,16357.67,498.9,99.47,3689.81,15908.85
4/13/2023 5:37,1.68E+12,1145.41,637.03,0.56,71.11,490.78,2882049.84,440.94,16422.15,498.29,99.48,3848.81,15908.85
4/13/2023 5:47,1.68E+12,1144.23,636.19,-0.84,71.03,491.34,2882156.09,446.39,16461.2,498.51,99.44,3955.06,15908.85
4/13/2023 5:57,1.68E+12,1143.52,634.78,0.56,71.3,490.5,2882261.99,441.48,16349.73,497.16,99.44,4060.96,15908.85
4/13/2023 6:07,1.68E+12,1144.41,637.59,1.13,71.39,491.91,2882367.37,444.36,16410.85,497.71,99.45,4166.35,15908.85
4/13/2023 6:17,1.68E+12,1144.41,634.22,-0.56,70.27,489.94,2882474.41,444.92,16423.9,497.88,99.44,4273.38,15908.85
4/13/2023 6:27,1.68E+12,1144.17,638.72,1.41,70.59,491.91,2882580.52,436.97,16278.03,497.75,99.43,4379.49,15908.85
4/13/2023 6:37,1.68E+12,1146.81,638.72,1.69,70.84,491.34,2882687.16,444.21,16422.33,498.53,99.44,4486.13,15908.85
4/13/2023 6:47,1.68E+12,1144.18,634.78,0.56,71.32,489.94,2882846.62,441.57,16368.21,498.17,99.46,4645.6,15908.85
4/13/2023 6:57,1.68E+12,1145.15,637.88,1.41,71.4,490.78,2882952.61,443.81,16417.9,498.75,99.49,4751.58,15908.85
4/13/2023 7:07,1.68E+12,1144.24,636.47,1.13,71.68,489.09,2883058.34,442.4,16354.13,496.49,99.47,4857.31,15908.85
4/13/2023 7:17,1.68E+12,1145.39,636.47,0,71.98,490.5,2883165.13,441.52,16369.37,498.33,99.49,4964.1,15908.85
4/13/2023 7:28,1.68E+12,1145.11,638.44,0.28,71.97,491.34,2883271.08,441.65,16369.62,498.21,99.5,5070.05,15908.85
4/13/2023 7:37,1.68E+12,1145.09,639.56,2.53,71.26,491.91,2883376.3,440.51,16357.11,498.75,99.56,5175.27,15908.85
4/13/2023 7:47,1.68E+12,1145.31,636.19,1.69,70.55,491.34,2883483.43,441.04,16367.59,498.81,99.56,5282.4,15908.85
4/13/2023 7:57,1.68E+12,1145.11,638.44,1.13,71.39,489.09,2883642.53,448.41,16453.56,496.05,99.53,5441.5,15908.85
4/13/2023 8:07,1.68E+12,1143.54,639.28,0,71.3,493.03,2883748.5,444.88,16429.99,498.4,99.56,5547.47,15908.85
4/13/2023 8:17,1.68E+12,1143.96,638.16,0.56,70.29,492.47,2883854.07,444.22,16420.18,498.58,99.62,5653.04,15908.85
4/13/2023 8:27,1.68E+12,1144.13,637.88,1.97,70.72,491.34,2883960.84,440.54,16347.22,498.22,99.63,5759.81,15908.85
4/13/2023 8:37,1.68E+12,1145.45,636.19,0,70.59,490.22,2884066.75,444.27,16400.51,497.37,99.62,5865.72,15908.85
4/13/2023 8:47,1.68E+12,1144.47,633.94,2.53,70.33,491.06,2884172.48,439.07,16316.73,498,99.64,5971.45,15908.85
4/13/2023 8:57,1.68E+12,1145.99,637.88,1.69,71.88,491.63,2884279.1,442.92,16391,498.35,99.71,6078.07,15908.85
4/13/2023 9:07,1.68E+12,1144.63,636.47,0.84,71.94,492.75,2884438.07,437.08,16300.09,499.35,99.85,6237.04,15908.85
4/13/2023 9:17,1.68E+12,1146.27,634.22,0.56,71.06,492.47,2884543.49,442.61,16406.19,499.64,99.8,6342.46,15908.85
4/13/2023 9:27,1.68E+12,1144.34,637.03,2.25,71.82,492.19,2884649.45,436.85,16291.43,499.17,99.92,6448.42,15908.85
4/13/2023 9:37,1.68E+12,1146.42,637.59,1.69,70.66,493.31,2884755.92,439.86,16362.54,500.17,99.95,6554.89,15908.85
4/13/2023 9:47,1.68E+12,1145.11,640.97,2.53,71.18,493.88,2884861.46,444.98,16458.07,500.28,99.91,6660.43,15908.85
4/13/2023 9:57,1.68E+12,1143.37,639.28,1.13,71.48,493.03,2884967.14,444.94,16443.7,499.54,99.96,6766.11,15908.85
4/13/2023 10:07,1.68E+12,1143.62,633.09,0.84,70.45,492.75,2885073.66,436.43,16286.85,499.41,99.98,6872.63,15908.85
4/13/2023 10:17,1.68E+12,1146.47,635.06,2.53,70.43,493.03,2885232.48,446.08,16460.53,499.22,99.86,7031.45,15908.85
4/13/2023 10:27,1.68E+12,1143.3,639.28,-0.28,71.2,491.63,2885338.19,440.37,16349.25,498.71,99.83,7137.16,15908.85
4/13/2023 10:37,1.68E+12,1145.31,637.59,-0.28,70.23,493.59,2885443.72,441.44,16387.7,499.93,99.93,7242.7,15908.85
4/13/2023 10:47,1.68E+12,1144.61,637.88,-0.84,71.28,491.06,2885549.14,436.58,16293.13,499.52,99.88,7348.11,15908.85
4/13/2023 10:57,1.68E+12,1146.32,630.56,0,70.24,489.94,2885655.84,437.62,16264.4,496.77,99.93,7454.81,15908.85
4/13/2023 11:07,1.68E+12,1146.83,635.91,0.84,71.88,492.75,2885761.39,435.79,16278.87,499.71,100.07,7560.36,15908.85
4/13/2023 11:17,1.68E+12,1146.56,638.16,-0.84,70.25,491.91,2885867.74,436.45,16301.27,500.36,100.09,7666.71,15908.85
4/13/2023 11:27,1.68E+12,1146.14,635.34,2.81,70.33,493.88,2886026.29,432.79,16237.15,500.5,100.07,7825.26,15908.85
4/13/2023 11:37,1.68E+12,1147.31,636.47,-1.41,70.22,494.44,2886131.81,437.74,16325.88,500.46,100.13,7930.78,15908.85
4/13/2023 11:47,1.68E+12,1145.68,638.16,0.28,70.26,496.13,2886237.18,432.06,16220.38,500.34,100.12,8036.15,15908.85
4/13/2023 11:57,1.68E+12,1147.59,631.97,0.84,71.17,495.28,2886343.43,433.67,16257.1,500.74,100.09,8142.4,15908.85
4/13/2023 12:07,1.68E+12,1146.92,636.47,0.56,71.04,494.72,2886448.79,436.37,16310.45,501.01,100.12,8247.76,15908.85
4/13/2023 12:17,1.68E+12,1145.94,636.47,-0.28,71.3,497.53,2886554.02,428.29,16180.15,502.07,100.11,8352.99,15908.85
4/13/2023 12:27,1.68E+12,1148.31,636.19,-0.56,71.84,495.28,2886660.16,434.99,16292.75,501.44,100.1,8459.13,15908.85
4/13/2023 12:37,1.68E+12,1146.24,637.31,1.69,70.21,496.13,2886818.48,433.06,16252.75,501.12,100.06,8617.45,15908.85
4/13/2023 12:47,1.68E+12,1146.96,633.94,1.97,71.3,496.41,2886923.96,435.07,16299.97,501.8,100.13,8722.93,15908.85
4/13/2023 12:57,1.68E+12,1146.09,636.75,1.41,70.37,495.56,2887029.07,432.24,16239.96,501.21,100.02,8828.04,15908.85
4/13/2023 13:07,1.68E+12,1147.18,634.78,-1.13,70.63,493.31,2887135.04,435.29,16275.13,500.09,100.12,8934.01,15908.85
4/13/2023 13:17,1.68E+12,1146.53,637.59,0.56,71.98,494.44,2887240.77,432.56,16231.9,500.52,100.16,9039.74,15908.85
4/13/2023 13:27,1.68E+12,1147.31,635.34,0.84,71.3,495.28,2887345.91,431.2,16205.77,500.46,100.17,9144.89,15908.85
4/13/2023 13:37,1.68E+12,1147.78,636.19,1.13,71.92,495.84,2887452.16,434.3,16274.29,501.19,100.2,9251.13,15908.85
4/13/2023 13:47,1.68E+12,1146.52,639.28,1.69,71.7,495.84,2887610.4,437.2,16339.08,501.94,100.26,9409.37,15908.85
4/13/2023 13:57,1.68E+12,1145.33,639,0.56,70.66,491.91,2887715.84,436.97,16256.67,497.29,100.21,9514.81,15908.85
4/13/2023 14:07,1.68E+12,1146.83,641.53,0.28,71.82,494.44,2887820.85,439.64,16359.42,500.58,100.3,9619.83,15908.85
4/13/2023 14:17,1.68E+12,1144.95,637.59,0.28,72.01,493.03,2887927.24,434.88,16263.16,499.72,100.02,9726.22,15908.85
4/13/2023 14:27,1.68E+12,1146.69,639.84,0.28,71.68,495,2888032.37,434.6,16269.68,500.52,100.13,9831.34,15908.85
4/13/2023 14:37,1.68E+12,1146.56,639.56,-0.28,70.95,494.16,2888137.67,438.78,16345.64,500.59,100.22,9936.64,15908.85
4/13/2023 14:47,1.68E+12,1145.17,638.72,1.69,70.45,494.44,2888243.05,437.25,16318.75,500.69,100.25,10042.02,15908.85
4/13/2023 14:57,1.68E+12,1145.65,636.47,0,71.94,494.72,2888402.63,441.28,16384.28,500.18,100.2,10201.6,15908.85
4/13/2023 15:07,1.68E+12,1144.45,638.44,0.28,71.28,494.72,2888507.98,433.77,16275.41,500.55,100.23,10306.95,15908.85
4/13/2023 15:17,1.68E+12,1146.43,636.75,1.41,71.41,496.97,2888613.2,435.06,16388.85,500.73,100.14,10412.17,15908.85
4/13/2023 15:27,1.68E+12,1144.35,636.47,1.13,71.92,495.56,2888719.49,430.08,16182.01,500.18,100.08,10518.46,15908.85
4/13/2023 15:37,1.68E+12,1148.11,638.16,0.84,70.68,495.84,2888823.74,436.09,16296.75,500.42,100.04,10622.71,15908.85
4/13/2023 15:47,1.68E+12,1146.01,637.88,-0.28,71.71,495,2888930.1,442.11,16322.59,500.96,100.03,10729.07,15908.85
4/13/2023 15:57,1.68E+12,1145.53,639.56,0.56,71.13,495.84,2889036.19,439.41,16359.56,500.54,100.02,10835.16,15908.85
4/13/2023 16:07,1.68E+12,1144.85,639.28,0.56,70.64,494.16,2889194.66,436.27,16286.46,499.52,99.93,10993.63,15908.85
4/13/2023 16:17,1.68E+12,1146.17,639.84,1.13,70.22,495,2889299.99,435.59,16267.47,500.98,99.95,11098.96,15908.85
4/13/2023 16:27,1.68E+12,1146.51,639,-0.84,72,495.56,2889405.07,436.61,16309.93,501.59,99.91,11204.04,15908.85
